x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,minimum_selling_price
75.666,76.14574999999999,209.7475,218.782,4.9990000000000006,1.67225,0.595,35.71925,1.0,1.34875,77.714,211.9285,282.77,2.1165000000000003,0.9795,0.486,0.8819487189870721
76.241,76.3015,209.495,218.113,4.998,1.6955,0.596,35.3505,1.0,1.4525,79.543,210.602,281.733,2.08,0.959,0.487,0.8738074248110861
76.816,76.45725,209.2425,217.444,4.997,1.71875,0.597,34.98175,1.0,1.55625,81.372,209.2755,280.696,2.0435,0.9385,0.488,0.8656381124008219
77.391,76.613,208.99,216.775,4.996,1.742,0.598,34.613,1.0,1.66,83.201,207.949,279.659,2.007,0.918,0.489,0.8573454885403319
75.0,75.0,177.173,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,226.865,1.2,0.968,0.485,0.5730567363075146
74.906,75.16175,176.32475,210.00025,4.9825,1.6,0.59975,35.33825,1.0,1.312,82.86,207.644,228.73925,1.133,0.97375,0.485,0.5766581817453243
74.812,75.3235,175.4765,210.0005,4.965,1.6,0.5994999999999999,35.676500000000004,1.0,1.324,82.72,207.288,230.6135,1.066,0.9795,0.485,0.5814649923666967
74.71799999999999,75.48525000000001,174.62825,210.00075,4.9475,1.6,0.59925,36.01475,1.0,1.336,82.58,206.932,232.48775,0.999,0.98525,0.485,0.5879568887536794
74.624,75.647,173.78,210.001,4.93,1.6,0.599,36.353,1.0,1.348,82.44,206.576,234.362,0.932,0.991,0.485,0.5979973884978514
66.196,76.444,154.87,208.574,5.054,1.6,0.6,41.971,1.0,5.405,81.215,156.047,223.226,1.108,0.92,0.484,0.6965182427938501
67.467,76.42375,152.9835,208.6035,5.0367500000000005,1.5990000000000002,0.6,40.001,1.0,5.18125,81.08275,155.6525,227.396,1.1387500000000002,0.931,0.4842499999999999,0.7064413703422413
68.738,76.40350000000001,151.097,208.633,5.019500000000001,1.598,0.6,38.031,1.0,4.9575,80.9505,155.25799999999998,231.566,1.1695000000000002,0.942,0.4845,0.7123886692798287
70.009,76.38325,149.21050000000002,208.6625,5.00225,1.597,0.6,36.061,1.0,4.73375,80.81825,154.8635,235.736,1.20025,0.953,0.48475,0.7246848034920402
71.28,76.363,147.324,208.692,4.985,1.596,0.6,34.091,1.0,4.51,80.686,154.469,239.906,1.231,0.964,0.485,0.731872036618966
75.445,75.0,208.918,211.426,5.017,1.653,0.6,35.0,1.0,4.008,82.998,208.634,279.931,1.391,0.707,0.485,0.7183442956522318
75.33375,75.0,209.1885,211.9185,5.0127500000000005,1.63975,0.595,39.21325,1.0,4.3252500000000005,82.9985,208.4755,279.94825,1.48475,0.722,0.5,0.7648070238676217
75.2225,75.0,209.459,212.411,5.0085,1.6265,0.59,43.4265,1.0,4.6425,82.999,208.317,279.9655,1.5785,0.737,0.515,0.8155374157250815
75.11125,75.0,209.7295,212.9035,5.00425,1.61325,0.585,47.63975,1.0,4.95975,82.9995,208.1585,279.98275,1.67225,0.752,0.53,0.8692389972416922
75.0,75.0,210.0,213.396,5.0,1.6,0.58,51.853,1.0,5.277,83.0,208.0,280.0,1.766,0.767,0.545,0.9302191336114556
75.969,74.995,210.005,209.947,5.001,1.6,0.6,35.0,1.0,2.351,83.261,209.364,277.302,1.2,0.75,0.485,0.6827900634514282
76.01849999999999,75.15925,210.00425,209.86975,5.00775,1.6,0.6,35.0,1.0,2.45225,83.1465,209.016,271.46500000000003,1.2,0.75075,0.485,0.6842628175385694
76.068,75.3235,210.0035,209.7925,5.0145,1.6,0.6,35.0,1.0,2.5535,83.032,208.668,265.62800000000004,1.2,0.7515000000000001,0.485,0.686106852562461
76.1175,75.48775,210.00275,209.71525,5.02125,1.6,0.6,35.0,1.0,2.65475,82.91749999999999,208.32,259.791,1.2,0.75225,0.485,0.6879812484527588
76.167,75.652,210.002,209.638,5.028,1.6,0.6,35.0,1.0,2.756,82.803,207.972,253.954,1.2,0.753,0.485,0.689863649532508
74.5935,75.54925,209.77975,216.2395,5.00325,1.6195,0.591,33.54875,1.0,2.50325,83.00475,207.20925,280.67025,1.41375,0.994,0.48275,0.7290735486968266
74.187,76.0985,209.5595,216.356,5.0065,1.639,0.594,34.0325,1.0,2.3425,83.0095,206.4185,281.3405,1.4445,0.988,0.4835,0.7364283466661243
73.78049999999999,76.64775,209.33925,216.4725,5.00975,1.6585,0.597,34.51625,1.0,2.18175,83.01425,205.62775,282.01075,1.47525,0.982,0.4842499999999999,0.7438213338541048
73.374,77.197,209.119,216.589,5.013,1.678,0.6,35.0,1.0,2.021,83.019,204.837,282.681,1.506,0.976,0.485,0.751263475559459
75.0,74.997,210.0,247.727,5.0,1.678,0.593,35.0,1.0,1.33,76.627,208.0,286.517,2.148,0.662,0.482,0.9383110938125429
75.0,74.99775,210.0,247.44625,5.0,1.6585,0.59375,40.78675,1.0,2.12825,78.22025,208.0,284.88775,2.2195,0.67825,0.515,1.0415344602804433
75.0,74.9985,210.0,247.1655,5.0,1.639,0.5945,46.5735,1.0,2.9265,79.8135,208.0,283.2585,2.2910000000000004,0.6945,0.548,1.1649133238652205
75.0,74.99925,210.0,246.88475,5.0,1.6195,0.59525,52.36025,1.0,3.72475,81.40675,208.0,281.62925,2.3625000000000003,0.71075,0.581,1.3073765517036529
75.0,75.0,210.0,246.604,5.0,1.6,0.596,58.147,1.0,4.523,83.0,208.0,280.0,2.434,0.727,0.614,1.4787970258390568
70.166,76.098,202.692,209.9,5.068,1.55,0.6,35.0,1.0,5.275,76.145,170.345,276.741,1.2,0.874,0.485,0.6974984941969457
69.356,76.01825,205.16575,209.75975,5.06325,1.56225,0.6,36.97,1.0,5.2525,76.00025,169.18025,273.5385,1.19575,0.8945,0.48475,0.6980923002916269
68.54599999999999,75.9385,207.6395,209.6195,5.0585,1.5745,0.6,38.94,1.0,5.23,75.8555,168.0155,270.336,1.1915,0.915,0.4845,0.6981341903699491
67.736,75.85875,210.11325,209.47925,5.05375,1.58675,0.6,40.91,1.0,5.2075,75.71075,166.85075,267.1335,1.18725,0.9355,0.4842499999999999,0.6975903563914301
66.926,75.779,212.587,209.339,5.049,1.599,0.6,42.88,1.0,5.185,75.566,165.686,263.931,1.183,0.956,0.484,0.6987799161658644
75.27925,76.8755,209.79125,220.3875,4.5,1.719,0.59525,32.3845,1.0,2.1005000000000003,81.50574999999999,208.6595,350.0,1.298,0.9565,0.4865,0.698165148290989
75.55850000000001,76.055,209.5195,219.566,4.0,1.752,0.5945,29.923,1.0,2.6260000000000003,81.3845,208.001,350.0,1.433,0.913,0.487,0.737506052207566
75.83775,75.2345,209.24775,218.7445,3.5,1.785,0.59375,27.4615,1.0,3.1515000000000004,81.26325,207.3425,350.0,1.568,0.8694999999999999,0.4875,0.7618745517781806
76.117,74.414,208.976,217.923,3.0,1.818,0.593,25.0,1.0,3.677,81.142,206.684,350.0,1.703,0.826,0.488,0.7883479793596109
75.09625,75.0625,165.614,209.183,5.058,1.6015,0.5994999999999999,35.16275,1.0,3.02825,82.85475,205.38375,248.407,1.14525,0.9995,0.4852499999999999,0.7006970725681313
75.1925,75.125,168.70999999999998,208.366,5.116,1.6030000000000002,0.599,35.325500000000005,1.0,3.1355,82.70949999999999,202.7675,244.816,1.0905,0.999,0.4855,0.6905730572350663
75.28875000000001,75.1875,171.80599999999998,207.549,5.174,1.6045,0.5985,35.48825,1.0,3.24275,82.56425,200.15125,241.225,1.03575,0.9985,0.48575,0.6806395310392187
75.385,75.25,174.902,206.732,5.232,1.606,0.598,35.651,1.0,3.35,82.419,197.535,237.634,0.981,0.998,0.486,0.6706948969301386
75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.2,0.485,0.5653074849290498
75.0,75.0,210.0,210.3355,5.0,1.6,0.6005,35.0,1.0,1.48125,83.0,208.0,280.0,1.255,0.2045,0.4835,0.6833085861839356
75.0,75.0,210.0,210.671,5.0,1.6,0.601,35.0,1.0,1.6625,83.0,208.0,280.0,1.31,0.209,0.482,0.6918278805781496
75.0,75.0,210.0,211.0065,5.0,1.6,0.6014999999999999,35.0,1.0,1.84375,83.0,208.0,280.0,1.365,0.2135,0.4805,0.7002515933554431
75.0,75.0,210.0,211.342,5.0,1.6,0.602,35.0,1.0,2.025,83.0,208.0,280.0,1.42,0.218,0.479,0.6962894675165432
77.68525,74.90174999999999,209.50425,213.26775,4.97975,1.6022500000000002,0.59925,39.41575,1.0,2.11875,80.17225,205.1895,281.384,1.1955,0.99875,0.52925,0.7737430914407558
77.8605,75.41749999999999,209.6695,212.6855,4.971500000000001,1.6045,0.5994999999999999,39.8275,1.0,2.2215,81.47749999999999,206.105,281.618,1.197,0.9975,0.5145,0.7430683576985417
78.03575000000001,75.93325,209.83475,212.10325,4.96325,1.60675,0.59975,40.23925,1.0,2.32425,82.78275,207.0205,281.852,1.1985,0.99625,0.49975,0.7146796275610906
78.211,76.449,210.0,211.521,4.955,1.609,0.6,40.651,1.0,2.427,84.088,207.936,282.086,1.2,0.995,0.485,0.6880681076082128
75.027,73.549,210.193,234.06,5.013,2.099,0.595,34.961,1.0,1.262,82.584,208.969,290.21,1.512,0.955,0.519,0.6607233892476247
75.02025,73.91125000000001,210.14475,234.87375,5.00975,1.99125,0.59475,36.143,1.0,1.3615,82.642,208.72675,288.71175,1.476,0.92625,0.51,0.7506600826303343
75.0135,74.27350000000001,210.0965,235.6875,5.0065,1.8835,0.5945,37.325,1.0,1.461,82.7,208.4845,287.21349999999995,1.44,0.8975,0.501,0.7996883283126152
75.00675,74.63575,210.04825,236.50125,5.00325,1.77575,0.59425,38.507,1.0,1.5605,82.75800000000001,208.24225,285.71525,1.404,0.8687499999999999,0.492,0.7755757139118226
75.0,74.998,210.0,237.315,5.0,1.668,0.594,39.689,1.0,1.66,82.816,208.0,284.217,1.368,0.84,0.483,0.7527131377127715
74.877,75.531,209.978,213.764,4.545,1.67,0.6,34.639,1.0,4.001,81.721,194.218,280.0,1.232,0.96,0.485,0.6975605564389656
74.83975,76.85475,209.94575,213.131,4.65875,1.646,0.59575,34.72925,1.0,4.171250000000001,80.8275,194.0075,279.706,1.27575,0.97,0.48025,0.6999721192618588
74.8025,78.1785,209.9135,212.498,4.7725,1.622,0.5914999999999999,34.819500000000005,1.0,4.3415,79.934,193.797,279.41200000000003,1.3195,0.98,0.4755,0.7019764885316375
74.76525,79.50225,209.88125,211.865,4.88625,1.598,0.5872499999999999,34.90975,1.0,4.51175,79.04050000000001,193.5865,279.118,1.36325,0.99,0.47075,0.7033108825131607
75.27925,76.8755,209.79125,220.3875,4.5,1.719,0.59525,32.3845,1.0,2.1005000000000003,81.50574999999999,208.6595,350.0,1.298,0.9565,0.4865,0.698165148290989
75.55850000000001,76.055,209.5195,219.566,4.0,1.752,0.5945,29.923,1.0,2.6260000000000003,81.3845,208.001,350.0,1.433,0.913,0.487,0.737506052207566
75.83775,75.2345,209.24775,218.7445,3.5,1.785,0.59375,27.4615,1.0,3.1515000000000004,81.26325,207.3425,350.0,1.568,0.8694999999999999,0.4875,0.7618745517781806
76.117,74.414,208.976,217.923,3.0,1.818,0.593,25.0,1.0,3.677,81.142,206.684,350.0,1.703,0.826,0.488,0.7883479793596109
75.27925,76.8755,209.79125,220.3875,4.5,1.719,0.59525,32.3845,1.0,2.1005000000000003,81.50574999999999,208.6595,350.0,1.298,0.9565,0.4865,0.698165148290989
75.55850000000001,76.055,209.5195,219.566,4.0,1.752,0.5945,29.923,1.0,2.6260000000000003,81.3845,208.001,350.0,1.433,0.913,0.487,0.737506052207566
75.83775,75.2345,209.24775,218.7445,3.5,1.785,0.59375,27.4615,1.0,3.1515000000000004,81.26325,207.3425,350.0,1.568,0.8694999999999999,0.4875,0.7618745517781806
76.117,74.414,208.976,217.923,3.0,1.818,0.593,25.0,1.0,3.677,81.142,206.684,350.0,1.703,0.826,0.488,0.7883479793596109
75.07275,75.01025,210.0,209.4685,5.001,2.4665,0.5925,35.86625,1.0,1.4245,83.0,207.91575,280.0,1.23125,0.9945,0.48475,0.6905940270587854
75.1455,75.0205,210.0,208.937,5.002,2.433,0.585,36.7325,1.0,1.549,83.0,207.8315,280.0,1.2625,0.989,0.4845,0.7015378174966386
75.21825,75.03075,210.0,208.4055,5.003,2.3995,0.5774999999999999,37.59875,1.0,1.6735,83.0,207.74725,280.0,1.29375,0.9835,0.4842499999999999,0.7070523094214224
75.291,75.041,210.0,207.874,5.004,2.366,0.57,38.465,1.0,1.798,83.0,207.663,280.0,1.325,0.978,0.484,0.711460011511413
74.6605,75.0005,197.501,210.06575,5.00125,1.57075,0.6,35.0,1.0,1.33875,83.00874999999999,206.6205,283.04275,1.2125,0.99525,0.4845,0.5916176006058478
74.321,75.001,196.669,210.1315,5.0025,1.5415,0.6,35.0,1.0,1.3775,83.0175,205.241,286.0855,1.225,0.9905,0.484,0.6283772375476887
73.9815,75.0015,195.837,210.19725,5.00375,1.51225,0.6,35.0,1.0,1.41625,83.02625,203.8615,289.12825,1.2375,0.98575,0.4835,0.6753647521706481
73.642,75.002,195.005,210.263,5.005,1.483,0.6,35.0,1.0,1.455,83.035,202.482,292.171,1.25,0.981,0.483,0.6951917109549757
75.27925,76.8755,209.79125,220.3875,4.5,1.719,0.59525,32.3845,1.0,2.1005000000000003,81.50574999999999,208.6595,350.0,1.298,0.9565,0.4865,0.698165148290989
75.55850000000001,76.055,209.5195,219.566,4.0,1.752,0.5945,29.923,1.0,2.6260000000000003,81.3845,208.001,350.0,1.433,0.913,0.487,0.737506052207566
75.83775,75.2345,209.24775,218.7445,3.5,1.785,0.59375,27.4615,1.0,3.1515000000000004,81.26325,207.3425,350.0,1.568,0.8694999999999999,0.4875,0.7618745517781806
76.117,74.414,208.976,217.923,3.0,1.818,0.593,25.0,1.0,3.677,81.142,206.684,350.0,1.703,0.826,0.488,0.7883479793596109
74.8845,74.65825000000001,209.93975,235.55475,5.00125,1.89025,0.5885,34.408249999999995,1.0,3.923,80.17875,209.5365,280.45325,1.112,0.9925,0.48875,0.7179345153320092
74.769,74.7765,209.4265,234.7395,5.0035,2.0605,0.592,34.6055,1.0,4.0200000000000005,81.1325,209.956,280.7415,1.152,0.985,0.4875,0.7219789226600422
74.6535,74.89475,208.91325,233.92425,5.00575,2.23075,0.5954999999999999,34.80275,1.0,4.117,82.08625,210.3755,281.02975,1.192,0.9775,0.4862499999999999,0.726057835669407
74.538,75.013,208.4,233.109,5.008,2.401,0.599,35.0,1.0,4.214,83.04,210.795,281.318,1.232,0.97,0.485,0.7301616679146803
75.27925,76.8755,209.79125,220.3875,4.5,1.719,0.59525,32.3845,1.0,2.1005000000000003,81.50574999999999,208.6595,350.0,1.298,0.9565,0.4865,0.698165148290989
75.55850000000001,76.055,209.5195,219.566,4.0,1.752,0.5945,29.923,1.0,2.6260000000000003,81.3845,208.001,350.0,1.433,0.913,0.487,0.737506052207566
75.83775,75.2345,209.24775,218.7445,3.5,1.785,0.59375,27.4615,1.0,3.1515000000000004,81.26325,207.3425,350.0,1.568,0.8694999999999999,0.4875,0.7618745517781806
76.117,74.414,208.976,217.923,3.0,1.818,0.593,25.0,1.0,3.677,81.142,206.684,350.0,1.703,0.826,0.488,0.7883479793596109
75.07875,75.97125,209.9565,213.82875,5.0035,1.6,0.59925,35.0,1.0,5.77825,79.44675,183.2825,279.97450000000003,1.197,0.9965,0.48575,0.6980906054813407
75.1575,76.5715,209.913,213.3125,5.007,1.6,0.5994999999999999,35.0,1.0,5.5965,80.3075,184.726,279.949,1.198,0.993,0.4855,0.696709233342129
75.23625,77.17175,209.8695,212.79625,5.0105,1.6,0.59975,35.0,1.0,5.41475,81.16825,186.1695,279.9235,1.1989999999999998,0.9895,0.4852499999999999,0.6951828674945961
75.315,77.772,209.826,212.28,5.014,1.6,0.6,35.0,1.0,5.233,82.029,187.613,279.898,1.2,0.986,0.485,0.693649838860826
75.27925,76.8755,209.79125,220.3875,4.5,1.719,0.59525,32.3845,1.0,2.1005000000000003,81.50574999999999,208.6595,350.0,1.298,0.9565,0.4865,0.698165148290989
75.55850000000001,76.055,209.5195,219.566,4.0,1.752,0.5945,29.923,1.0,2.6260000000000003,81.3845,208.001,350.0,1.433,0.913,0.487,0.737506052207566
75.83775,75.2345,209.24775,218.7445,3.5,1.785,0.59375,27.4615,1.0,3.1515000000000004,81.26325,207.3425,350.0,1.568,0.8694999999999999,0.4875,0.7618745517781806
76.117,74.414,208.976,217.923,3.0,1.818,0.593,25.0,1.0,3.677,81.142,206.684,350.0,1.703,0.826,0.488,0.7883479793596109
75.002,75.148,197.083,210.0075,4.9955,1.61275,0.6,35.60025,1.0,1.29125,82.886,205.98275,279.166,1.19725,0.9985,0.485,0.5603957140902045
75.00399999999999,75.29599999999999,195.833,210.015,4.991,1.6255000000000002,0.6,36.200500000000005,1.0,1.2825,82.77199999999999,203.9655,278.332,1.1945,0.997,0.485,0.5583944318377426
75.006,75.444,194.583,210.0225,4.9865,1.63825,0.6,36.80075,1.0,1.27375,82.658,201.94825,277.498,1.19175,0.9955,0.485,0.5566287848591437
75.008,75.592,193.333,210.03,4.982,1.651,0.6,37.401,1.0,1.265,82.544,199.931,276.664,1.189,0.994,0.485,0.5571421625683933
75.098,74.997,209.38,225.777,5.019,1.633,0.6,35.0,1.0,4.289,82.871,208.726,280.421,1.864,0.887,0.485,0.8229441834663073
74.8925,74.997,209.53225,224.917,5.0142500000000005,1.6515,0.5902499999999999,36.12575,1.0,4.17625,82.8845,208.5445,280.30525,1.88575,0.88725,0.4822499999999999,0.8210728963341742
74.687,74.997,209.6845,224.057,5.0095,1.67,0.5805,37.2515,1.0,4.0635,82.898,208.363,280.1895,1.9075,0.8875,0.4795,0.8180327189267679
74.4815,74.997,209.83675,223.197,5.00475,1.6885,0.5707500000000001,38.37725,1.0,3.95075,82.91149999999999,208.1815,280.07375,1.92925,0.88775,0.47675,0.8162177297845358
74.276,74.997,209.989,222.337,5.0,1.707,0.561,39.503,1.0,3.838,82.925,208.0,279.958,1.951,0.888,0.474,0.8144146254712714
75.0,75.0,210.0,213.396,5.0,1.6,0.58,51.853,1.0,5.277,83.0,208.0,280.0,1.766,0.767,0.545,0.931074987989386
74.963,74.9995,209.964,213.88925,5.00125,1.59875,0.57975,50.71525,1.0,5.12575,83.128,208.00125,279.98275,1.761,0.788,0.54525,0.9308947295838628
74.926,74.999,209.928,214.3825,5.0025,1.5975,0.5794999999999999,49.5775,1.0,4.9745,83.256,208.0025,279.9655,1.756,0.8089999999999999,0.5455000000000001,0.9307152223383506
74.88900000000001,74.9985,209.892,214.87575,5.00375,1.59625,0.5792499999999999,48.43975,1.0,4.82325,83.384,208.00375,279.94825,1.751,0.83,0.5457500000000001,0.9305678530395796
74.852,74.998,209.856,215.369,5.005,1.595,0.579,47.302,1.0,4.672,83.512,208.005,279.931,1.746,0.851,0.546,0.9317183153218508
75.0,80.241,210.0,210.0,5.0,1.792,0.6,35.0,1.0,2.116,77.955,177.504,280.0,1.2,0.998,0.485,0.6985979852691369
75.226,80.479,209.60125,210.10425,5.001,1.715,0.59925,35.07275,1.0,2.06625,77.40825,177.20425,282.43875,1.18075,0.9785,0.4852499999999999,0.69689687615434
75.452,80.717,209.2025,210.2085,5.002,1.638,0.5985,35.1455,1.0,2.0165,76.8615,176.90449999999998,284.8775,1.1615,0.959,0.4855,0.6932119849105559
75.678,80.955,208.80375,210.31275,5.003,1.561,0.59775,35.21825,1.0,1.96675,76.31475,176.60475,287.31625,1.14225,0.9395,0.48575,0.6895314550588905
75.904,81.193,208.405,210.417,5.004,1.484,0.597,35.291,1.0,1.917,75.768,176.305,289.755,1.123,0.92,0.486,0.685883467495421
75.17175,74.07775000000001,209.96475,209.93675,4.9945,1.6555,0.6,35.447,1.0,2.89025,82.33225,209.92575,279.4875,1.17725,0.99075,0.479,0.6747034244876696
75.3435,73.1555,209.9295,209.8735,4.989,1.711,0.6,35.894,1.0,2.7805,81.6645,211.8515,278.975,1.1545,0.9815,0.473,0.6615975570338858
75.51525,72.23325,209.89425,209.81025,4.983499999999999,1.7665000000000002,0.6,36.341,1.0,2.67075,80.99674999999999,213.77725,278.4625,1.13175,0.97225,0.467,0.6488121821555615
75.687,71.311,209.859,209.747,4.978,1.822,0.6,36.788,1.0,2.561,80.329,215.703,277.95,1.109,0.963,0.461,0.6365059627518339
74.32825,75.06075,210.0915,227.097,5.021,1.71775,0.60075,39.093,1.0,3.825,81.54575,196.89825,280.0,1.37475,0.99775,0.485,0.7337549557840422
74.4055,75.0515,210.062,227.349,5.042,1.7205,0.6005,39.385000000000005,1.0,3.64,82.0975,198.3895,280.0,1.3775,0.9955,0.485,0.733546666213139
74.48275000000001,75.04225,210.0325,227.601,5.063,1.72325,0.60025,39.677,1.0,3.455,82.64925,199.88075,280.0,1.38025,0.99325,0.485,0.7332644091459811
74.56,75.033,210.003,227.853,5.084,1.726,0.6,39.969,1.0,3.27,83.201,201.372,280.0,1.383,0.991,0.485,0.7330528529249646
73.823,74.993,204.637,208.544,4.981,1.592,0.6,35.0,1.0,5.956,79.218,206.394,224.845,1.458,0.981,0.485,0.7613083165469673
73.274,74.4575,204.01075,208.95425,4.9755,1.594,0.6,36.349,1.0,5.996,79.80225,204.60975,225.01725,1.3935,0.9795,0.487,0.751850578771546
72.725,73.922,203.3845,209.3645,4.97,1.596,0.6,37.698,1.0,6.036,80.38650000000001,202.8255,225.1895,1.329,0.978,0.489,0.7416258484755519
72.17599999999999,73.3865,202.75825,209.77475,4.964499999999999,1.598,0.6,39.047,1.0,6.076,80.97075000000001,201.04125,225.36175,1.2645,0.9765,0.491,0.7301487791714393
71.627,72.851,202.132,210.185,4.959,1.6,0.6,40.396,1.0,6.116,81.555,199.257,225.534,1.2,0.975,0.493,0.7198917786970657
74.993,79.08349999999999,209.88425,214.9825,5.0447500000000005,1.573,0.59875,35.00675,1.0,1.58725,77.648,213.5535,333.4235,1.20975,0.9885,0.485,0.6851978683572062
74.98599999999999,78.978,209.7685,215.622,5.0895,1.578,0.5974999999999999,35.0135,1.0,1.8745,78.435,212.771,333.827,1.2215,0.977,0.485,0.6864950549340724
74.979,78.8725,209.65275,216.2615,5.13425,1.5830000000000002,0.59625,35.020250000000004,1.0,2.16175,79.22200000000001,211.9885,334.2305,1.23325,0.9655,0.485,0.6876149217220097
74.972,78.767,209.537,216.901,5.179,1.588,0.595,35.027,1.0,2.449,80.009,211.206,334.634,1.245,0.954,0.485,0.6887426959915293
78.30075000000001,74.94,209.7825,221.647,4.8945,3.1535,0.6,38.82475,1.0,3.18125,80.89425,206.81475,279.998,1.1135,0.9705,0.4845,0.6822780877774004
79.4725,74.318,209.565,222.78,4.941,3.381,0.6,37.5715,1.0,3.5145,81.57650000000001,207.5615,279.996,1.063,0.941,0.484,0.6719160626900345
80.64425,73.696,209.3475,223.913,4.9875,3.6085,0.6,36.31825,1.0,3.84775,82.25875,208.30825,279.994,1.0125,0.9115,0.4835,0.6612032206560163
81.816,73.074,209.13,225.046,5.034,3.836,0.6,35.065,1.0,4.181,82.941,209.055,279.992,0.962,0.882,0.483,0.6522898325793904
74.993,75.08275,214.45825,210.15375,5.041,1.6030000000000002,0.6,35.05475,1.0,4.64625,83.12825000000001,209.6235,230.9595,1.185,0.99075,0.485,0.6979890088173119
74.98599999999999,75.16550000000001,215.1045,210.3075,5.082,1.606,0.6,35.1095,1.0,4.9135,83.2565,211.247,231.598,1.17,0.9815,0.485,0.6944374277967299
74.979,75.24825,215.75075,210.46125,5.122999999999999,1.609,0.6,35.16425,1.0,5.18075,83.38475,212.8705,232.2365,1.1549999999999998,0.97225,0.485,0.6909031981223096
74.972,75.331,216.397,210.615,5.164,1.612,0.6,35.219,1.0,5.448,83.513,214.494,232.875,1.14,0.963,0.485,0.6885175006708731
75.005,74.977,210.0,208.422,5.0,2.687,0.601,40.711,1.0,1.488,83.0,195.552,280.0,1.208,0.988,0.486,0.6949163807926158
74.83324999999999,74.8515,209.9965,208.7815,5.0015,2.6635,0.60075,39.51,1.0,1.49825,82.94575,192.98825,280.1075,1.1745,0.991,0.486,0.6882969136936351
74.66149999999999,74.726,209.993,209.141,5.003,2.64,0.6005,38.309,1.0,1.5085,82.89150000000001,190.4245,280.21500000000003,1.141,0.994,0.486,0.6818898233248438
74.48975,74.6005,209.9895,209.5005,5.0045,2.6165,0.60025,37.108,1.0,1.5187499999999998,82.83725,187.86075,280.3225,1.1075,0.997,0.486,0.6755506062155674
79.36875,75.006,210.00525,220.66775,5.00025,1.82475,0.60025,34.9885,1.0,9.06075,81.36425,211.15925,281.54,1.2215,0.99925,0.485,0.6992579694049883
78.2305,75.00399999999999,210.0105,219.5635,5.000500000000001,1.8485,0.6005,34.964,1.0,9.2395,81.89750000000001,210.7235,281.027,1.246,0.9985,0.485,0.7029107908077432
77.09224999999999,75.002,210.01575,218.45925,5.00075,1.87225,0.60075,34.939499999999995,1.0,9.41825,82.43075,210.28775,280.514,1.2705,0.99775,0.485,0.7065751298287546
75.954,75.0,210.021,217.355,5.001,1.896,0.601,34.915,1.0,9.597,82.964,209.852,280.001,1.295,0.997,0.485,0.710249257944168
74.7745,74.6625,209.6675,243.7135,5.0005,1.536,0.5587500000000001,35.04575,1.0,5.351,83.15,202.5595,278.89075,2.48725,0.928,0.455,0.9289628686865734
74.725,74.82900000000001,209.501,243.814,5.001,1.4700000000000002,0.5725,35.0915,1.0,5.745,83.076,204.482,279.3805,2.4015,0.856,0.4649999999999999,0.935723590389841
74.6755,74.9955,209.3345,243.9145,5.0015,1.404,0.5862499999999999,35.13725,1.0,6.139,83.002,206.4045,279.87025,2.31575,0.784,0.475,0.9418987695375424
74.626,75.162,209.168,244.015,5.002,1.338,0.6,35.183,1.0,6.533,82.928,208.327,280.36,2.23,0.712,0.485,0.9474072909030884
75.075,75.0,209.52,214.095,5.015,1.613,0.6,35.0,1.0,4.302,82.92,208.075,273.98,1.659,0.921,0.485,0.7798161055634831
75.06425,75.33725,209.60175,213.892,5.106999999999999,1.71,0.5985,35.0,1.0,4.446999999999999,82.94475,208.0995,278.72725,1.63075,0.92775,0.49175,0.7865637004000692
75.0535,75.6745,209.6835,213.689,5.199,1.807,0.597,35.0,1.0,4.592,82.96950000000001,208.124,283.47450000000003,1.6025,0.9345,0.4985,0.7933183788959787
75.04275,76.01175,209.76525,213.486,5.291,1.904,0.5954999999999999,35.0,1.0,4.737,82.99425000000001,208.1485,288.22175,1.57425,0.94125,0.50525,0.8001565424154824
75.032,76.349,209.847,213.283,5.383,2.001,0.594,35.0,1.0,4.882,83.019,208.173,292.969,1.546,0.948,0.512,0.8070323818878209
75.03525,75.037,209.50925,222.1035,5.0045,1.6075,0.59725,34.99775,1.0,8.0745,81.2615,206.1495,279.99225,1.2035,0.988,0.47975,0.6889741243692695
75.07050000000001,75.074,209.0185,221.143,5.009,1.615,0.5945,34.9955,1.0,8.044,79.523,204.299,279.9845,1.207,0.976,0.4745,0.6827557529315395
75.10575,75.11099999999999,208.52775,220.1825,5.0135,1.6225,0.59175,34.99325,1.0,8.0135,77.78450000000001,202.4485,279.97675,1.2105,0.964,0.46925,0.6767486327286857
75.141,75.148,208.037,219.222,5.018,1.63,0.589,34.991,1.0,7.983,76.046,200.598,279.969,1.214,0.952,0.464,0.6707619287499359
75.1465,77.39125,210.04275,220.15875,4.70525,1.6975,0.597,33.6085,1.0,1.5505,80.77924999999999,209.77125,349.5965,1.21875,0.98975,0.4862499999999999,0.6832325837564766
75.293,77.0865,210.0225,219.1085,4.4105,1.709,0.598,32.370999999999995,1.0,1.526,79.9315,210.2245,349.193,1.2745,0.9795,0.4865,0.6941310566885271
