k,stage,i,step,flag,x,minimum_selling_price,CO2_emission
16,NSGA2,15,3,success,"[ 75.1605   75.829   207.266   218.56725   5.01125   1.6       0.5985
  35.        1.        7.145    79.2505  198.2865  280.11075   1.19775
   0.7265    0.52175]",0.755760461206004,0.04152226248507284
16,NSGA2,15,4,success,"[ 75.     75.9   206.715 221.533   4.99    1.6     0.598  35.      1.
   6.918  78.076 195.093 285.122   1.197   0.742   0.534]",0.7821897233783192,0.05980103159688172
16,NSGA2,16,0,success,"[ 78.988  76.245 209.019 209.862   5.033   1.6     0.6    35.      1.
   2.547  74.638 194.124 279.946   1.2     0.938   0.485]",0.7010207689211492,0.0016251029805532107
16,NSGA2,16,1,success,"[ 79.1815   76.087   208.57625 209.7245    5.01875   1.6       0.6
  35.        1.        2.44875  73.859   192.9075  277.8375    1.2
   0.9535    0.485  ]",0.7022420339758046,0.0025924369164391113
16,NSGA2,16,2,success,"[ 79.375   75.929  208.1335 209.587    5.0045   1.6      0.6     35.
   1.       2.3505  73.08   191.691  275.729    1.2      0.969    0.485 ]",0.7044946652029606,0.0035863556432863177
16,NSGA2,16,3,success,"[ 79.5685   75.771   207.69075 209.4495    4.99025   1.6       0.6
  35.        1.        2.25225  72.301   190.4745  273.6205    1.2
   0.9845    0.485  ]",0.7067741585843696,0.004584737361766388
16,NSGA2,16,4,success,"[ 79.762  75.613 207.248 209.312   4.976   1.6     0.6    35.      1.
   2.154  71.522 189.258 271.512   1.2     1.      0.485]",0.7090560733937213,0.005587825330186549
16,NSGA2,17,0,success,"[ 70.432  76.202 204.422 210.378   5.2     1.6     0.6    35.      1.
   5.897  76.536 207.226 254.403   1.2     1.      0.485]",0.7037399582166204,0.015009274251796361
16,NSGA2,17,1,success,"[ 71.574    76.43375 203.5165  212.34975   5.19375   1.6       0.59975
  35.        1.        5.91475  76.12625 205.21325 254.01925   1.20725
   0.98475   0.483  ]",0.7055198574995099,0.02651674996010513
16,NSGA2,17,2,success,"[ 72.716   76.6655 202.611  214.3215   5.1875   1.6      0.5995  35.
   1.       5.9325  75.7165 203.2005 253.6355   1.2145   0.9695   0.481 ]",0.7051144323616321,0.03816142594915736
16,NSGA2,17,3,success,"[ 73.858    76.89725 201.7055  216.29325   5.18125   1.6       0.59925
  35.        1.        5.95025  75.30675 201.18775 253.25175   1.22175
   0.95425   0.479  ]",0.7047465209915998,0.05003294112232604
16,NSGA2,17,4,success,"[ 75.     77.129 200.8   218.265   5.175   1.6     0.599  35.      1.
   5.968  74.897 199.175 252.868   1.229   0.939   0.477]",0.7043896413644387,0.06210606562633431
16,NSGA2,18,0,success,"[ 75.     75.    210.    250.      5.      1.6     0.505  35.      1.
   4.     83.    208.    280.      3.      1.      0.425]",0.9634189687400542,0.1840765306976653
16,NSGA2,18,1,success,"[ 74.98175  75.102   209.937   249.9695    5.002     1.6       0.515
  35.        1.        4.016    83.343   207.7635  279.97875   2.86375
   1.        0.4285 ]",0.9472602661330387,0.18097205749636466
16,NSGA2,18,2,success,"[ 74.9635  75.204  209.874  249.939    5.004    1.6      0.525   35.
   1.       4.032   83.686  207.527  279.9575   2.7275   1.       0.432 ]",0.9317711132101142,0.17780060729825517
16,NSGA2,18,3,success,"[ 74.94525  75.306   209.811   249.9085    5.006     1.6       0.535
  35.        1.        4.048    84.029   207.2905  279.93625   2.59125
   1.        0.4355 ]",0.9154145197918879,0.17468145950950548
16,NSGA2,18,4,success,"[ 74.927  75.408 209.748 249.878   5.008   1.6     0.545  35.      1.
   4.064  84.372 207.054 279.915   2.455   1.      0.439]",0.8993501524784971,0.17132198034837334
16,NSGA2,19,0,success,"[ 72.222  75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5588326369549064,-0.005842721523515394
16,NSGA2,19,1,success,"[ 71.62525  75.01875 208.11775 210.34475   4.996     1.61575   0.59525
  35.10425   1.        1.3325   82.80075 206.109   278.5035    1.24
   0.99625   0.48475]",0.5980117496371198,0.001962254418471268
16,NSGA2,19,2,success,"[ 71.0285  75.0375 206.2355 210.6895   4.992    1.6315   0.5905  35.2085
   1.       1.365   82.6015 204.218  277.007    1.28     0.9925   0.4845]",0.6477600075781559,0.011197545082464604
16,NSGA2,19,3,success,"[ 70.43175  75.05625 204.35325 211.03425   4.988     1.64725   0.58575
  35.31275   1.        1.3975   82.40225 202.327   275.5105    1.32
   0.98875   0.48425]",0.7145190958576042,0.022587609763616196
16,NSGA2,19,4,success,"[ 69.835  75.075 202.471 211.379   4.984   1.663   0.581  35.417   1.
   1.43   82.203 200.436 274.014   1.36    0.985   0.484]",0.7224435253726363,0.033143438475986386
16,NSGA2,21,0,success,"[ 75.     75.    210.    210.      5.      5.      0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5699334794212408,-0.006333323231927395
16,NSGA2,21,1,success,"[ 76.36275  75.0185  209.9915  209.99925   5.        5.        0.6
  34.97975   1.        1.29875  82.935   207.99875 280.03      1.2
   0.99625   0.485  ]",0.5712412901893698,-0.0062912356136296844
16,NSGA2,21,2,success,"[ 77.7255  75.037  209.983  209.9985   5.       5.       0.6     34.9595
   1.       1.2975  82.87   207.9975 280.06     1.2      0.9925   0.485 ]",0.5725497339080381,-0.00624933265627064
16,NSGA2,21,3,success,"[ 79.08825  75.0555  209.9745  209.99775   5.        5.        0.6
  34.93925   1.        1.29625  82.805   207.99625 280.09      1.2
   0.98875   0.485  ]",0.5738709513300372,-0.0062068689766850305
16,NSGA2,21,4,success,"[ 80.451  75.074 209.966 209.997   5.      5.      0.6    34.919   1.
   1.295  82.74  207.995 280.12    1.2     0.985   0.485]",0.5752037929520264,-0.006166186712955862
16,NSGA2,22,0,success,"[ 96.883  75.    210.    209.717   5.      1.6     0.6    35.      1.
   9.599  83.    208.    280.      1.2     1.      0.485]",0.6978529854666407,-0.004377910315305943
16,NSGA2,22,1,success,"[ 96.30325  74.97775 210.      209.86975   5.        1.72225   0.6
  34.95325   1.        9.4005   81.15225 209.94225 280.89275   1.19975
   1.        0.485  ]",0.6925950729768379,-0.004729433236922473
16,NSGA2,22,2,success,"[ 95.7235  74.9555 210.     210.0225   5.       1.8445   0.6     34.9065
   1.       9.202   79.3045 211.8845 281.7855   1.1995   1.       0.485 ]",0.6947557146561154,-0.004835549981736675
16,NSGA2,22,3,success,"[ 95.14375  74.93325 210.      210.17525   5.        1.96675   0.6
  34.85975   1.        9.0035   77.45675 213.82675 282.67825   1.19925
   1.        0.485  ]",0.6969150880009092,-0.004470433738584349
16,NSGA2,22,4,success,"[ 94.564  74.911 210.    210.328   5.      2.089   0.6    34.813   1.
   8.805  75.609 215.769 283.571   1.199   1.      0.485]",0.6992357030514723,-0.00410578612511555
16,NSGA2,24,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    266.667   1.2     1.      0.485]",0.5610100291627202,-0.007234549252352086
16,NSGA2,24,1,success,"[ 75.       74.93175 206.      210.        5.        1.651     0.6
  35.        1.        1.3      83.      208.      264.61825   1.2
   1.        0.485  ]",0.5622294378910364,0.004250734451840174
16,NSGA2,24,2,success,"[ 75.      74.8635 202.     210.       5.       1.702    0.6     35.
   1.       1.3     83.     208.     262.5695   1.2      1.       0.485 ]",0.5636507092946255,0.01575346545545726
16,NSGA2,24,3,success,"[ 75.       74.79525 198.      210.        5.        1.753     0.6
  35.        1.        1.3      83.      208.      260.52075   1.2
   1.        0.485  ]",0.5648691616642018,0.027274337528335395
16,NSGA2,24,4,success,"[ 75.     74.727 194.    210.      5.      1.804   0.6    35.      1.
   1.3    83.    208.    258.472   1.2     1.      0.485]",0.5661639951913543,0.03881044846234993
16,NSGA2,27,0,success,"[ 75.     74.608 210.    229.81    5.      1.6     0.6    35.      1.
   5.261  74.434 213.791 280.      1.2     1.      0.485]",0.7096313279074857,0.07296552059165472
16,NSGA2,27,1,success,"[ 75.       74.591   210.11325 231.45      4.99975   1.63      0.59625
  34.80275   1.        4.90225  75.63175 212.6225  280.04125   1.168
   1.        0.48625]",0.7046385066897463,0.07963149690486353
16,NSGA2,27,2,success,"[ 75.      74.574  210.2265 233.09     4.9995   1.66     0.5925  34.6055
   1.       4.5435  76.8295 211.454  280.0825   1.136    1.       0.4875]",0.7199610135814576,0.06802692086808705
16,NSGA2,27,3,success,"[ 75.       74.557   210.33975 234.73      4.99925   1.69      0.58875
  34.40825   1.        4.18475  78.02725 210.2855  280.12375   1.104
   1.        0.48875]",0.7164675223072356,0.07316850579516294
16,NSGA2,27,4,success,"[ 75.     74.54  210.453 236.37    4.999   1.72    0.585  34.211   1.
   3.826  79.225 209.117 280.165   1.072   1.      0.49 ]",0.7130225452490717,0.07833426269683398
16,NSGA2,28,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    227.778 280.      1.2     1.      0.485]",0.5584547436004647,-0.007980192257769235
16,NSGA2,28,1,success,"[ 75.32925  74.985   206.03625 210.735     4.9905    1.6       0.6
  35.        1.        1.4235   82.98    227.0505  275.2525    1.2
   1.        0.485  ]",0.6843326146055898,0.008474885048418666
16,NSGA2,28,2,success,"[ 75.6585  74.97   202.0725 211.47     4.981    1.6      0.6     35.
   1.       1.547   82.96   226.323  270.505    1.2      1.       0.485 ]",0.6926481458184622,0.024955316557898177
16,NSGA2,28,3,success,"[ 75.98775  74.955   198.10875 212.205     4.9715    1.6       0.6
  35.        1.        1.6705   82.94    225.5955  265.7575    1.2
   1.        0.485  ]",0.695577933819095,0.04151650298996165
16,NSGA2,28,4,success,"[ 76.317  74.94  194.145 212.94    4.962   1.6     0.6    35.      1.
   1.794  82.92  224.868 261.01    1.2     1.      0.485]",0.6985548551985229,0.058298873007624444
16,NSGA2,29,0,success,"[ 75.     75.    210.    210.      7.667   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5604776430453726,-0.006032348058185763
16,NSGA2,29,1,success,"[ 75.       75.46125 210.      210.01175   7.639     1.6       0.6
  35.        1.        1.3      78.99675 208.      286.95575   1.2
   1.        0.485  ]",0.6929983174434241,-0.0028728705645809822
16,NSGA2,29,2,success,"[ 75.      75.9225 210.     210.0235   7.611    1.6      0.6     35.
   1.       1.3     74.9935 208.     293.9115   1.2      1.       0.485 ]",0.6963254906749062,-0.0014179650930211314
16,NSGA2,29,3,success,"[ 75.       76.38375 210.      210.03525   7.583     1.6       0.6
  35.        1.        1.3      70.99025 208.      300.86725   1.2
   1.        0.485  ]",0.699742978688227,6.303367942964922e-05
16,NSGA2,29,4,success,"[ 75.     76.845 210.    210.047   7.555   1.6     0.6    35.      1.
   1.3    66.987 208.    307.823   1.2     1.      0.485]",0.7031217319507003,0.0015680741505949254
17,NSGA2,0,0,success,"[ 75.     75.    210.    246.414   5.      1.83    0.6    35.      1.
   1.332  83.    208.    280.      1.22    0.684   0.485]",0.6387217659676812,0.10315746521957722
17,NSGA2,0,1,success,"[ 75.       75.      210.      246.207     4.953     1.8125    0.6
  35.        1.        1.426    83.      208.      280.        1.22075
   0.71375   0.485  ]",0.7425181420569065,0.12122833753025837
17,NSGA2,0,2,success,"[ 75.      75.     210.     246.       4.906    1.795    0.6     35.
   1.       1.52    83.     208.     280.       1.2215   0.7435   0.485 ]",0.7431522962132725,0.12052243294999297
17,NSGA2,0,3,success,"[ 75.       75.      210.      245.793     4.859     1.7775    0.6
  35.        1.        1.614    83.      208.      280.        1.22225
   0.77325   0.485  ]",0.7438094267065714,0.11981834499194453
17,NSGA2,0,4,success,"[ 75.     75.    210.    245.586   4.812   1.76    0.6    35.      1.
   1.708  83.    208.    280.      1.223   0.803   0.485]",0.7444391162316347,0.11911360236734428
17,NSGA2,1,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    183.333 280.      1.2     1.      0.485]",0.5605705778015558,-0.0027881581105889653
17,NSGA2,1,1,success,"[ 75.       75.00475 208.4095  208.9       5.43625   1.6       0.6
  35.        1.        1.51875  82.818   182.09825 280.        1.2
   1.        0.485  ]",0.6906109883839379,0.0027512491029596286
17,NSGA2,1,2,success,"[ 75.      75.0095 206.819  207.8      5.8725   1.6      0.6     35.
   1.       1.7375  82.636  180.8635 280.       1.2      1.       0.485 ]",0.6910504882159165,0.004798839536402569
17,NSGA2,1,3,success,"[ 75.       75.01425 205.2285  206.7       6.30875   1.6       0.6
  35.        1.        1.95625  82.454   179.62875 280.        1.2
   1.        0.485  ]",0.6915511532915362,0.006818018103597277
17,NSGA2,1,4,success,"[ 75.     75.019 203.638 205.6     6.745   1.6     0.6    35.      1.
   2.175  82.272 178.394 280.      1.2     1.      0.485]",0.692060269221972,0.008817972341539405
17,NSGA2,2,0,success,"[ 75.969  74.995 210.005 209.947   5.001   1.6     0.6    35.      1.
   2.351  83.261 209.364 277.302   1.2     0.75    0.485]",0.6827900634514282,-0.005337045326505986
17,NSGA2,2,1,success,"[ 75.838    74.99625 209.73325 210.31675   5.005     1.61325   0.6
  35.        1.        2.76525  83.19525 209.1815  277.95925   1.24775
   0.73925   0.485  ]",0.6913342347996981,-0.0030120734907134804
17,NSGA2,2,2,success,"[ 75.707   74.9975 209.4615 210.6865   5.009    1.6265   0.6     35.
   1.       3.1795  83.1295 208.999  278.6165   1.2955   0.7285   0.485 ]",0.7002682951491387,-0.00039575952774409
17,NSGA2,2,3,success,"[ 75.576    74.99875 209.18975 211.05625   5.013     1.63975   0.6
  35.        1.        3.59375  83.06375 208.8165  279.27375   1.34325
   0.71775   0.485  ]",0.70920834910607,0.0022874300713109546
17,NSGA2,2,4,success,"[ 75.445  75.    208.918 211.426   5.017   1.653   0.6    35.      1.
   4.008  82.998 208.634 279.931   1.391   0.707   0.485]",0.7181634329699454,0.005049126787344986
17,NSGA2,3,0,success,"[ 97.889  75.    210.    209.961   5.      1.6     0.6    35.      1.
   4.838  83.    208.    280.      1.2     1.      0.485]",0.6988477918003699,-0.004881309351091236
17,NSGA2,3,1,success,"[ 98.41675  75.1315  210.      209.95225   5.        1.6       0.6
  32.5       1.        4.80425  82.419   208.16175 280.        1.2
   1.        0.485  ]",0.6915887021181499,-0.005866937460213443
17,NSGA2,3,2,success,"[ 98.9445  75.263  210.     209.9435   5.       1.6      0.6     30.
   1.       4.7705  81.838  208.3235 280.       1.2      1.       0.485 ]",0.6929934617057821,-0.007478366449209226
17,NSGA2,3,3,success,"[ 99.47225  75.3945  210.      209.93475   5.        1.6       0.6
  27.5       1.        4.73675  81.257   208.48525 280.        1.2
   1.        0.485  ]",0.7077798832532873,0.17625923565857413
17,NSGA2,3,4,success,"[100.     75.526 210.    209.926   5.      1.6     0.6    25.      1.
   4.703  80.676 208.647 280.      1.2     1.      0.485]",0.7095918380275938,0.17457951272260788
17,NSGA2,4,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     0.9     0.485]",0.5582077036807864,-0.005681136068173498
17,NSGA2,4,1,success,"[ 75.46675  75.267   210.      210.1055    5.        1.60525   0.59825
  35.9825    1.        1.43175  82.35225 208.017   282.3065    1.228
   0.89775   0.4875 ]",0.6955318860480665,-0.002782798416177441
17,NSGA2,4,2,success,"[ 75.9335  75.534  210.     210.211    5.       1.6105   0.5965  36.965
   1.       1.5635  81.7045 208.034  284.613    1.256    0.8955   0.49  ]",0.7056594410568342,-0.0016306279177869215
17,NSGA2,4,3,success,"[ 76.40025  75.801   210.      210.3165    5.        1.61575   0.59475
  37.9475    1.        1.69525  81.05675 208.051   286.9195    1.284
   0.89325   0.4925 ]",0.7159787455856238,-0.0004455893932147026
17,NSGA2,4,4,success,"[ 76.867  76.068 210.    210.422   5.      1.621   0.593  38.93    1.
   1.827  80.409 208.068 289.226   1.312   0.891   0.495]",0.7263245062136541,0.0007763125599837986
17,NSGA2,5,0,success,"[ 75.     75.    210.    250.      5.      1.6     0.589  35.      1.
   2.784  83.    208.    280.      1.196   1.      0.478]",0.7410919588657541,0.13659963811873477
17,NSGA2,5,1,success,"[ 75.       75.      210.      248.72925   5.        1.602     0.59075
  35.        1.        2.94975  83.      208.      280.        1.2035
   1.        0.47925]",0.7423565536964067,0.13151979774083342
17,NSGA2,5,2,success,"[ 75.      75.     210.     247.4585   5.       1.604    0.5925  35.
   1.       3.1155  83.     208.     280.       1.211    1.       0.4805]",0.7436709856357923,0.12648617887847777
17,NSGA2,5,3,success,"[ 75.       75.      210.      246.18775   5.        1.606     0.59425
  35.        1.        3.28125  83.      208.      280.        1.2185
   1.        0.48175]",0.7450286153648671,0.12148877684948334
17,NSGA2,5,4,success,"[ 75.     75.    210.    244.917   5.      1.608   0.596  35.      1.
   3.447  83.    208.    280.      1.226   1.      0.483]",0.7464407699415294,0.11655054128709035
17,NSGA2,6,0,success,"[ 97.889  75.    210.    209.961   5.      1.6     0.6    35.      1.
   4.838  83.    208.    280.      1.2     1.      0.485]",0.6988477918003699,-0.004881309351091236
17,NSGA2,6,1,success,"[ 98.41675  75.1315  210.      209.95225   5.        1.6       0.6
  32.5       1.        4.80425  82.419   208.16175 280.        1.2
   1.        0.485  ]",0.6915887021181499,-0.005866937460213443
17,NSGA2,6,2,success,"[ 98.9445  75.263  210.     209.9435   5.       1.6      0.6     30.
   1.       4.7705  81.838  208.3235 280.       1.2      1.       0.485 ]",0.6929934617057821,-0.007478366449209226
17,NSGA2,6,3,success,"[ 99.47225  75.3945  210.      209.93475   5.        1.6       0.6
  27.5       1.        4.73675  81.257   208.48525 280.        1.2
   1.        0.485  ]",0.7077798832532873,0.17625923565857413
17,NSGA2,6,4,success,"[100.     75.526 210.    209.926   5.      1.6     0.6    25.      1.
   4.703  80.676 208.647 280.      1.2     1.      0.485]",0.7095918380275938,0.17457951272260788
17,NSGA2,7,0,success,"[ 75.     77.617 210.    209.326   5.      1.6     0.587  35.      1.
   1.315  70.076 208.    296.321   2.898   0.836   0.512]",1.1146841842841437,0.004458896756094764
17,NSGA2,7,1,success,"[ 75.5165   79.254   210.      209.93775   5.        1.634     0.59
  35.2925    1.        1.34     72.11875 208.123   291.9745    2.842
   0.84925   0.50625]",1.0848837689958464,0.003052602541054471
17,NSGA2,7,2,success,"[ 76.033   80.891  210.     210.5495   5.       1.668    0.593   35.585
   1.       1.365   74.1615 208.246  287.628    2.786    0.8625   0.5005]",1.0551570523425857,0.0046968332147109045
17,NSGA2,7,3,success,"[ 76.5495   82.528   210.      211.16125   5.        1.702     0.596
  35.8775    1.        1.39     76.20425 208.369   283.2815    2.73
   0.87575   0.49475]",1.0261563653149188,0.0065395518115989185
17,NSGA2,7,4,success,"[ 77.066  84.165 210.    211.773   5.      1.736   0.599  36.17    1.
   1.415  78.247 208.492 278.935   2.674   0.889   0.489]",0.9980068271707385,0.008275604774895867
17,NSGA2,8,0,success,"[ 71.932  70.328 210.    222.976   5.255   1.6     0.6    43.629   1.
   2.59   82.652 206.67  280.      1.2     1.      0.485]",0.6935659322335603,0.05151438331965564
17,NSGA2,8,1,success,"[ 72.62325  70.86775 210.      222.46725   5.03875   1.6       0.6
  43.063     1.        2.7575   82.72075 206.813   280.        1.2
   1.        0.485  ]",0.6926747832100124,0.04959308734960293
17,NSGA2,8,2,success,"[ 73.3145  71.4075 210.     221.9585   4.8225   1.6      0.6     42.497
   1.       2.925   82.7895 206.956  280.       1.2      1.       0.485 ]",0.6924102409992818,0.047178665247685325
17,NSGA2,8,3,success,"[ 74.00575  71.94725 210.      221.44975   4.60625   1.6       0.6
  41.931     1.        3.0925   82.85825 207.099   280.        1.2
   1.        0.485  ]",0.6921276987395151,0.04475436387167652
17,NSGA2,8,4,success,"[ 74.697  72.487 210.    220.941   4.39    1.6     0.6    41.365   1.
   3.26   82.927 207.242 280.      1.2     1.      0.485]",0.6918545528248558,0.042351240052804294
17,NSGA2,9,0,success,"[ 75.     75.    210.    234.973   5.      1.6     0.582  35.      1.
   3.174  83.    208.    280.      1.677   1.      0.476]",0.8019107636722337,0.08622569312608042
17,NSGA2,9,1,success,"[ 75.0245   74.99925 209.845   232.674     5.00475   1.60825   0.5865
  35.        1.        3.45275  82.96775 208.1815  280.10525   1.72375
   0.97175   0.47825]",0.7887906691866138,0.09873379973509505
17,NSGA2,9,2,success,"[ 75.049   74.9985 209.69   230.375    5.0095   1.6165   0.591   35.
   1.       3.7315  82.9355 208.363  280.2105   1.7705   0.9435   0.4805]",0.8004042647661151,0.08908060813248703
17,NSGA2,9,3,success,"[ 75.0735   74.99775 209.535   228.076     5.01425   1.62475   0.5955
  35.        1.        4.01025  82.90325 208.5445  280.31575   1.81725
   0.91525   0.48275]",0.8111551193133111,0.08015953807315368
17,NSGA2,9,4,success,"[ 75.098  74.997 209.38  225.777   5.019   1.633   0.6    35.      1.
   4.289  82.871 208.726 280.421   1.864   0.887   0.485]",0.8231073383227815,0.07052769644807969
17,NSGA2,10,0,success,"[ 97.889  75.    210.    209.961   5.      1.6     0.6    35.      1.
   4.838  83.    208.    280.      1.2     1.      0.485]",0.6988477918003699,-0.004881309351091236
17,NSGA2,10,1,success,"[ 98.41675  75.1315  210.      209.95225   5.        1.6       0.6
  32.5       1.        4.80425  82.419   208.16175 280.        1.2
   1.        0.485  ]",0.6915887021181499,-0.005866937460213443
17,NSGA2,10,2,success,"[ 98.9445  75.263  210.     209.9435   5.       1.6      0.6     30.
   1.       4.7705  81.838  208.3235 280.       1.2      1.       0.485 ]",0.6929934617057821,-0.007478366449209226
17,NSGA2,10,3,success,"[ 99.47225  75.3945  210.      209.93475   5.        1.6       0.6
  27.5       1.        4.73675  81.257   208.48525 280.        1.2
   1.        0.485  ]",0.7077798832532873,0.17625923565857413
17,NSGA2,10,4,success,"[100.     75.526 210.    209.926   5.      1.6     0.6    25.      1.
   4.703  80.676 208.647 280.      1.2     1.      0.485]",0.7095918380275938,0.17457951272260788
17,NSGA2,11,0,success,"[ 75.     75.    210.    234.973   5.      1.6     0.582  35.      1.
   3.174  83.    208.    280.      1.677   1.      0.476]",0.8019107636722337,0.08622569312608042
17,NSGA2,11,1,success,"[ 75.       74.983   210.      235.17625   5.        1.637     0.58675
  36.57225   1.        3.308    83.      207.97475 280.        1.616
   1.        0.47825]",0.7950575910585302,0.08704662614708288
17,NSGA2,11,2,success,"[ 75.      74.966  210.     235.3795   5.       1.674    0.5915  38.1445
   1.       3.442   83.     207.9495 280.       1.555    1.       0.4805]",0.7876785401129293,0.08832427401218199
17,NSGA2,11,3,success,"[ 75.       74.949   210.      235.58275   5.        1.711     0.59625
  39.71675   1.        3.576    83.      207.92425 280.        1.494
   1.        0.48275]",0.7789070940407055,0.08994493198154695
17,NSGA2,11,4,success,"[ 75.     74.932 210.    235.786   5.      1.748   0.601  41.289   1.
   3.71   83.    207.899 280.      1.433   1.      0.485]",0.7718173561690119,0.09063818024804644
17,NSGA2,12,0,success,"[ 75.969  74.995 210.005 209.947   5.001   1.6     0.6    35.      1.
   2.351  83.261 209.364 277.302   1.2     0.75    0.485]",0.6827900634514282,-0.005337045326505986
17,NSGA2,12,1,success,"[ 75.9095   75.03275 209.75875 209.87075   5.0195    1.6       0.6
  35.        1.        2.7495   83.161   208.99625 276.40975   1.2
   0.73175   0.485  ]",0.6823241228083476,-0.005044349752573248
17,NSGA2,12,2,success,"[ 75.85    75.0705 209.5125 209.7945   5.038    1.6      0.6     35.
   1.       3.148   83.061  208.6285 275.5175   1.2      0.7135   0.485 ]",0.682235429604433,-0.004536099728892373
17,NSGA2,12,3,success,"[ 75.7905   75.10825 209.26625 209.71825   5.0565    1.6       0.6
  35.        1.        3.5465   82.961   208.26075 274.62525   1.2
   0.69525   0.485  ]",0.6821116615341521,-0.004029373510079615
17,NSGA2,12,4,success,"[ 75.731  75.146 209.02  209.642   5.075   1.6     0.6    35.      1.
   3.945  82.861 207.893 273.733   1.2     0.677   0.485]",0.6820189647212948,-0.0035225548819824877
17,NSGA2,13,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    216.667 280.      1.2     1.      0.485]",0.5589884970532392,-0.0066764852409162065
17,NSGA2,13,1,success,"[ 75.       75.      210.0925  210.        5.058     1.6       0.6
  35.        1.        1.3      82.938   216.742   280.40725   1.22525
   1.        0.485  ]",0.5645468050888485,-0.006582232712977581
17,NSGA2,13,2,success,"[ 75.      75.     210.185  210.       5.116    1.6      0.6     35.
   1.       1.3     82.876  216.817  280.8145   1.2505   1.       0.485 ]",0.5702081927971407,-0.0064848851173016486
17,NSGA2,13,3,success,"[ 75.       75.      210.2775  210.        5.174     1.6       0.6
  35.        1.        1.3      82.814   216.892   281.22175   1.27575
   1.        0.485  ]",0.5759886057991533,-0.0063845824771535655
17,NSGA2,13,4,success,"[ 75.     75.    210.37  210.      5.232   1.6     0.6    35.      1.
   1.3    82.752 216.967 281.629   1.301   1.      0.485]",0.5818748916713362,-0.006281039923854147
17,NSGA2,14,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    194.444 280.      1.2     1.      0.485]",0.5600460937367429,-0.004080517933144797
17,NSGA2,14,1,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  34.97975   1.        1.3      83.      194.04075 280.        1.2
   1.        0.485  ]",0.5600659122750035,-0.004035337422220726
17,NSGA2,14,2,success,"[ 75.      75.     210.     210.       5.       1.6      0.6     34.9595
   1.       1.3     83.     193.6375 280.       1.2      1.       0.485 ]",0.5600846629919985,-0.003989582495423786
17,NSGA2,14,3,success,"[ 75.       75.      210.      210.        5.        1.6       0.6
  34.93925   1.        1.3      83.      193.23425 280.        1.2
   1.        0.485  ]",0.5601050021041997,-0.00394585226547591
17,NSGA2,14,4,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    34.919   1.
   1.3    83.    192.831 280.      1.2     1.      0.485]",0.5601234770253399,-0.003901222825699404
17,NSGA2,15,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    266.667   1.2     1.      0.485]",0.5610100291627202,-0.007234549252352086
17,NSGA2,15,1,success,"[ 75.       74.84475 208.46925 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      267.466     1.2
   0.9835    0.485  ]",0.5610182226681263,-0.0026435492769281586
17,NSGA2,15,2,success,"[ 75.      74.6895 206.9385 210.       5.       1.6      0.6     35.
   1.       1.3     83.     208.     268.265    1.2      0.967    0.485 ]",0.5610121504402649,0.0019549574043821885
17,NSGA2,15,3,success,"[ 75.       74.53425 205.40775 210.        5.        1.6       0.6
  35.        1.        1.3      83.      208.      269.064     1.2
   0.9505    0.485  ]",0.5610062363809561,0.006552294620858794
17,NSGA2,15,4,success,"[ 75.     74.379 203.877 210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    269.863   1.2     0.934   0.485]",0.5611883262556026,0.011155767851178508
17,NSGA2,16,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   3.     83.    208.    280.      1.2     1.      0.485]",0.6882165978478553,-0.003846301283249905
17,NSGA2,16,1,success,"[ 75.009    74.99975 207.2885  210.21775   4.97625   1.6545    0.6
  35.        1.        2.88225  82.29875 207.64625 280.7125    1.2
   0.99825   0.485  ]",0.6898978944632731,0.0068742345779179105
17,NSGA2,16,2,success,"[ 75.018   74.9995 204.577  210.4355   4.9525   1.709    0.6     35.
   1.       2.7645  81.5975 207.2925 281.425    1.2      0.9965   0.485 ]",0.691750344486983,0.017626523500134734
17,NSGA2,16,3,success,"[ 75.027    74.99925 201.8655  210.65325   4.92875   1.7635    0.6
  35.        1.        2.64675  80.89625 206.93875 282.1375    1.2
   0.99475   0.485  ]",0.6933655598760222,0.028422946642718282
